,BIO_word,BIO_tag,sentence_id,BIO_type
2988,party,I-mario,276,I-game
2989,2,I-mario,276,I-game
2990,mario,B-mario,277,B-game
2991,tennis,I-mario,277,I-game
2992,nfl,B-nfl,278,B-game
2993,blitz,I-nfl,278,I-game
2994,2000,I-nfl,278,I-game
2995,ogre,B-ogre,279,B-game
2996,battle,O,279,O
2997,64,O,279,O
2998,paper,B-mario,280,B-game
2999,mario,I-mario,280,I-game
3000,perfect,B-perfect-dark,281,B-game
3001,dark,I-perfect-dark,281,I-game
3002,pokemon,B-pokemon,282,B-game
3003,puzzle,I-pokemon,282,I-game
3004,league,I-pokemon,282,I-game
3005,pokemon,B-pokemon,283,B-game
3006,snap,I-pokemon,283,I-game
3007,pokemon,B-pokemon,284,B-game
3008,stadium,I-pokemon,284,I-game
3009,rayman,B-rayman,285,B-game
3010,2,I-rayman,285,I-game
3011,:,I-rayman,285,I-game
3012,the,I-rayman,285,I-game
3013,great,I-rayman,285,I-game
3014,escape,I-rayman,285,I-game
3015,resident,B-resident-evil,286,B-game
3016,evil,I-resident-evil,286,I-game
3017,2,I-resident-evil,286,I-game
3018,star,B-star-wars,287,B-game
3019,wars,I-star-wars,287,I-game
3020,:,I-star-wars,287,I-game
3021,rogue,I-star-wars,287,I-game
3022,squadron,I-star-wars,287,I-game
3023,super,B-mario,288,B-game
3024,mario,I-mario,288,I-game
3025,64,I-mario,288,I-game
3026,the,B-the-legend-of-zelda,289,B-game
3027,legend,I-the-legend-of-zelda,289,I-game
3028,of,I-the-legend-of-zelda,289,I-game
3029,zelda,B-the-legend-of-zelda,289,B-game
3030,:,I-the-legend-of-zelda,289,I-game
3031,majora,I-the-legend-of-zelda,289,I-game
3032,'s,I-the-legend-of-zelda,289,I-game
3033,mask,I-the-legend-of-zelda,289,I-game
3034,the,B-the-legend-of-zelda,290,B-game
3035,legend,I-the-legend-of-zelda,290,I-game
3036,of,I-the-legend-of-zelda,290,I-game
3037,zelda,B-the-legend-of-zelda,290,B-game
3038,:,I-the-legend-of-zelda,290,I-game
3039,ocarina,I-the-legend-of-zelda,290,I-game
3040,of,I-the-legend-of-zelda,290,I-game
3041,time,I-the-legend-of-zelda,290,I-game
3042,star,B-star-fox,291,B-game
3043,fox,I-star-fox,291,I-game
3044,64,I-star-fox,291,I-game
3045,super,B-pokemon,292,B-game
3046,smash,I-pokemon,292,I-game
3047,bros,I-pokemon,292,I-game
3048,.,I-pokemon,292,I-game
3049,tony,B-tony-hawks,293,B-game
3050,hawk,I-tony-hawks,293,I-game
3051,'s,I-tony-hawks,293,I-game
3052,pro,I-tony-hawks,293,I-game
3053,skater,I-tony-hawks,293,I-game
3054,2,I-tony-hawks,293,I-game
3055,wwf,B-wwf,294,B-game
3056,no,I-wwf,294,I-game
3057,mercy,I-wwf,294,I-game
3058,respawn,O,295,O
3059,announces,O,295,O
3060,major,O,295,O
3061,twist,O,295,O
3062,on,O,295,O
3063,apex,B-titanfall,295,B-game
3064,legends,I-titanfall,295,I-game
3065,halloween,O,295,O
3066,event,O,295,O
3067,new,O,296,O
3068,apex,B-titanfall,296,B-game
3069,legends,I-titanfall,296,I-game
3070,mobile,I-titanfall,296,I-game
3071,battle,O,296,O
3072,pass,O,296,O
3073,goes,O,296,O
3074,live,O,296,O
3075,next,O,296,O
3076,week,O,296,O
3077,you,O,297,O
3078,can,O,297,O
3079,play,O,297,O
3080,all,O,297,O
3081,apex,B-titanfall,297,B-game
3082,legends,I-titanfall,297,I-game
3083,mobile,I-titanfall,297,I-game
3084,characters,O,297,O
3085,for,O,297,O
3086,free,O,297,O
3087,this,O,297,O
3088,weekend,O,297,O
3089,apex,B-titanfall,298,B-game
3090,legends,I-titanfall,298,I-game
3091,mobile,I-titanfall,298,I-game
3092,-,O,298,O
3093,rhapsody,O,298,O
3094,'s,O,298,O
3095,remix,O,298,O
3096,event,O,298,O
3097,guide,O,298,O
3098,apex,B-titanfall,299,B-game
3099,legends,I-titanfall,299,I-game
3100,mobile,I-titanfall,299,I-game
3101,-,O,299,O
3102,hyperbeat,O,299,O
3103,seasonal,O,299,O
3104,event,O,299,O
3105,guide,O,299,O
3106,genshin,B-genshin-impact,300,B-game
3107,impact,I-genshin-impact,300,I-game
3108,developers,O,300,O
3109,talk,O,300,O
3110,endgame,O,300,O
3111,content,O,300,O
3112,and,O,300,O
3113,welcoming,O,300,O
3114,newcomers,O,300,O
3115,horizon,B-horizon,301,B-game
3116,zero,I-horizon,301,I-game
3117,dawn,I-horizon,301,I-game
3118,ps5,O,301,O
3119,remake/remaster,O,301,O
3120,and,O,301,O
3121,multiplayer,O,301,O
3122,spin-off,O,301,O
3123,reportedly,O,301,O
3124,in,O,301,O
3125,development,O,301,O
3126,dead,B-dead-space,302,B-game
3127,space,I-dead-space,302,I-game
3128,remake,O,302,O
3129,gameplay,O,302,O
3130,reveal,O,302,O
3131,coming,O,302,O
3132,on,O,302,O
3133,october,O,302,O
3134,4,O,302,O
3135,apex,B-titanfall,303,B-game
3136,legends,I-titanfall,303,I-game
3137,mobile,I-titanfall,303,I-game
3138,-,O,303,O
3139,aftershow,O,303,O
3140,patch,O,303,O
3141,notes,O,303,O
3142,fallout,B-fallout,304,B-game
3143,25th,O,304,O
3144,anniversary,O,304,O
3145,plans,O,304,O
3146,include,O,304,O
3147,fallout,B-fallout,304,B-game
3148,76,I-fallout,304,I-game
3149,free,O,304,O
3150,week,O,304,O
3151,and,O,304,O
3152,a,O,304,O
3153,big,O,304,O
3154,fallout,B-fallout,304,B-game
3155,shelter,I-fallout,304,I-game
3156,update,O,304,O
3157,god,B-god-of-war,305,B-game
3158,of,I-god-of-war,305,I-game
3159,war,I-god-of-war,305,I-game
3160,:,O,305,O
3161,ragnarok,O,305,O
3162,leak,O,305,O
3163,reveals,O,305,O
3164,possible,O,305,O
3165,playtime,O,305,O
3166,ps5,O,306,O
3167,gets,O,306,O
3168,new,O,306,O
3169,disney,B-disney,306,B-game
3170,plus,O,306,O
3171,app,O,306,O
3172,with,O,306,O
3173,4k,O,306,O
3174,hdr,O,306,O
3175,support,O,306,O
3176,for,O,306,O
3177,the,O,306,O
3178,first,O,306,O
3179,time,O,306,O
3180,cyberpunk,B-cyberpunk,307,B-game
3181,2077,I-cyberpunk,307,I-game
3182,sequel,O,307,O
3183,",",O,307,O
3184,new,O,307,O
3185,witcher,O,307,O
3186,games,O,307,O
3187,",",O,307,O
3188,and,O,307,O
3189,an,O,307,O
3190,original,O,307,O
3191,ip,O,307,O
3192,in,O,307,O
3193,development,O,307,O
3194,at,O,307,O
3195,cd,O,307,O
3196,projekt,O,307,O
3197,red,O,307,O
3198,dead,B-dead-space,308,B-game
3199,space,I-dead-space,308,I-game
3200,preorders,O,308,O
3201,discounted,O,308,O
3202,for,O,308,O
3203,xbox,O,308,O
3204,game,O,308,O
3205,pass,O,308,O
3206,ultimate,O,308,O
3207,members,O,308,O
3208,the,O,309,O
3209,medium,O,309,O
3210,tv,O,309,O
3211,series,O,309,O
3212,from,O,309,O
3213,the,B-the-witcher,309,B-game
3214,witcher,I-the-witcher,309,I-game
3215,ep,O,309,O
3216,enters,O,309,O
3217,development,O,309,O
3218,dead,B-dead-space,310,B-game
3219,space,I-dead-space,310,I-game
3220,remake,O,310,O
3221,trailer,O,310,O
3222,shows,O,310,O
3223,gameplay,O,310,O
3224,for,O,310,O
3225,the,O,310,O
3226,first,O,310,O
3227,time,O,310,O
3228,cyberpunk,B-cyberpunk,311,B-game
3229,2077,I-cyberpunk,311,I-game
3230,core,O,311,O
3231,team,O,311,O
3232,moving,O,311,O
3233,to,O,311,O
3234,boston,O,311,O
3235,to,O,311,O
3236,start,O,311,O
3237,work,O,311,O
3238,on,O,311,O
3239,sequel,O,311,O
3240,where,O,312,O
3241,to,O,312,O
3242,preorder,O,312,O
3243,the,O,312,O
3244,dead,B-dead-space,312,B-game
3245,space,I-dead-space,312,I-game
3246,remake,O,312,O
3247,dead,B-dead-space,313,B-game
3248,space,I-dead-space,313,I-game
3249,preorder,O,313,O
3250,bonuses,O,313,O
3251,gotham,B-batman,314,B-game
3252,knights,I-batman,314,I-game
3253,hands-on,O,314,O
3254,preview,O,314,O
3255,:,O,314,O
3256,almost,O,314,O
3257,on,O,314,O
3258,leather,O,314,O
3259,wings,O,314,O
3260,2025,O,315,O
3261,'s,O,315,O
3262,call,B-call-of-duty,315,B-game
3263,of,I-call-of-duty,315,I-game
3264,duty,I-call-of-duty,315,I-game
3265,is,O,315,O
3266,reportedly,O,315,O
3267,a,O,315,O
3268,sequel,O,315,O
3269,to,O,315,O
3270,advanced,O,315,O
3271,warfare,O,315,O
3272,call,B-call-of-duty,316,B-game
3273,of,I-call-of-duty,316,I-game
3274,duty,I-call-of-duty,316,I-game
3275,mobile,O,316,O
3276,season,O,316,O
3277,9,O,316,O
3278,resurrects,O,316,O
3279,zombies,O,316,O
3280,as,O,316,O
3281,undead,O,316,O
3282,buccaneers,O,316,O
3283,bleach,O,317,O
3284,:,O,317,O
3285,thousand-year,O,317,O
3286,blood,O,317,O
3287,war,O,317,O
3288,anime,O,317,O
3289,to,O,317,O
3290,stream,O,317,O
3291,on,O,317,O
3292,hulu,O,317,O
3293,",",O,317,O
3294,disney,B-disney,317,B-game
3295,plus,O,317,O
3296,call,B-call-of-duty,318,B-game
3297,of,I-call-of-duty,318,I-game
3298,duty,I-call-of-duty,318,I-game
3299,:,I-call-of-duty,318,I-game
3300,modern,I-call-of-duty,318,I-game
3301,warfare,I-call-of-duty,318,I-game
3302,2,I-call-of-duty,318,I-game
3303,gameplay,O,318,O
3304,launch,O,318,O
3305,trailer,O,318,O
3306,has,O,318,O
3307,arrived,O,318,O
3308,babylon,O,319,O
3309,'s,O,319,O
3310,fall,O,319,O
3311,dev,O,319,O
3312,``,O,319,O
3313,extremely,O,319,O
3314,sorry,O,319,O
3315,'',O,319,O
3316,for,O,319,O
3317,fans,O,319,O
3318,',O,319,O
3319,disappointment,O,319,O
3320,",",O,319,O
3321,but,O,319,O
3322,wo,O,319,O
3323,n't,O,319,O
3324,give,O,319,O
3325,up,B-disney,319,B-game
3326,on,O,319,O
3327,live-service,O,319,O
3328,games,O,319,O
3329,apex,B-titanfall,320,B-game
3330,legends,I-titanfall,320,I-game
3331,mobile,I-titanfall,320,I-game
3332,-,O,320,O
3333,aftershow,O,320,O
3334,seasonal,O,320,O
3335,event,O,320,O
3336,guide,O,320,O
3337,call,B-call-of-duty,321,B-game
3338,of,I-call-of-duty,321,I-game
3339,duty,I-call-of-duty,321,I-game
3340,:,I-call-of-duty,321,I-game
3341,warzone,I-call-of-duty,321,I-game
3342,season,O,321,O
3343,5,O,321,O
3344,patch,O,321,O
3345,notes,O,321,O
3346,slightly,O,321,O
3347,nerf,O,321,O
3348,some,O,321,O
3349,guns,O,321,O
3350,",",O,321,O
3351,make,O,321,O
3352,bug,O,321,O
3353,fixes,O,321,O
3354,call,B-call-of-duty,322,B-game
3355,of,I-call-of-duty,322,I-game
3356,duty,I-call-of-duty,322,I-game
3357,:,I-call-of-duty,322,I-game
3358,warzone,I-call-of-duty,322,I-game
3359,october,O,322,O
3360,6,O,322,O
3361,patch,O,322,O
3362,notes,O,322,O
3363,new,O,323,O
3364,gotham,B-batman,323,B-game
3365,knights,I-batman,323,I-game
3366,trailer,O,323,O
3367,shows,O,323,O
3368,plenty,O,323,O
3369,of,O,323,O
3370,60,O,323,O
3371,fps,O,323,O
3372,bat-family,O,323,O
3373,combat,O,323,O
3374,",",O,323,O
3375,but,O,323,O
3376,watch,O,323,O
3377,out,O,323,O
3378,for,O,323,O
3379,spoilers,O,323,O
3380,need,O,324,O
3381,for,O,324,O
3382,speed,O,324,O
3383,unbound,O,324,O
3384,has,O,324,O
3385,over,O,324,O
3386,140,O,324,O
3387,cars,B-disney,324,B-game
3388,to,O,324,O
3389,collect,O,324,O
3390,and,O,324,O
3391,customize,O,324,O
3392,pokemon,B-pokemon,325,B-game
3393,grass,O,325,O
3394,vs.,O,325,O
3395,fire,O,325,O
3396,vs.,O,325,O
3397,water,O,325,O
3398,starters,O,325,O
3399,:,O,325,O
3400,splatoon,B-splatoon,325,B-game
3401,3,I-splatoon,325,I-game
3402,splatfest,O,325,O
3403,will,O,325,O
3404,settle,O,325,O
3405,the,O,325,O
3406,debate,O,325,O
3407,god,B-god-of-war,326,B-game
3408,of,I-god-of-war,326,I-game
3409,war,I-god-of-war,326,I-game
3410,ragnarok,O,326,O
3411,goes,O,326,O
3412,gold,O,326,O
3413,",",O,326,O
3414,as,O,326,O
3415,sony,O,326,O
3416,confirms,O,326,O
3417,8,O,326,O
3418,other,O,326,O
3419,studios,O,326,O
3420,contributed,O,326,O
3421,call,B-call-of-duty,327,B-game
3422,of,I-call-of-duty,327,I-game
3423,duty,I-call-of-duty,327,I-game
3424,:,I-call-of-duty,327,I-game
3425,modern,I-call-of-duty,327,I-game
3426,warfare,I-call-of-duty,327,I-game
3427,2,I-call-of-duty,327,I-game
3428,pc,O,327,O
3429,trailer,O,327,O
3430,reveals,O,327,O
3431,more,O,327,O
3432,explosive,O,327,O
3433,action,O,327,O
3434,psn,O,328,O
3435,'s,O,328,O
3436,most-downloaded,O,328,O
3437,games,O,328,O
3438,for,O,328,O
3439,september,O,328,O
3440,2022,O,328,O
3441,revealed,O,328,O
3442,:,O,328,O
3443,nba,B-nba,328,B-game
3444,2k23,I-nba,328,I-game
3445,and,O,328,O
3446,fifa,O,328,O
3447,23,O,328,O
3448,are,O,328,O
3449,on,O,328,O
3450,top,O,328,O
3451,horizon,B-horizon,329,B-game
3452,forbidden,I-horizon,329,I-game
3453,west,I-horizon,329,I-game
3454,collector,O,329,O
3455,'s,O,329,O
3456,edition,O,329,O
3457,is,O,329,O
3458,$,O,329,O
3459,100,O,329,O
3460,again,O,329,O
3461,the,B-the-last-of-us,330,B-game
3462,last,I-the-last-of-us,330,I-game
3463,of,I-the-last-of-us,330,I-game
3464,us,I-the-last-of-us,330,I-game
3465,star,O,330,O
3466,bella,O,330,O
3467,ramsey,O,330,O
3468,was,O,330,O
3469,told,O,330,O
3470,not,O,330,O
3471,to,O,330,O
3472,play,O,330,O
3473,naughty,O,330,O
3474,dog,O,330,O
3475,'s,O,330,O
3476,game,O,330,O
3477,dead,B-dead-space,331,B-game
3478,space,I-dead-space,331,I-game
3479,remake,O,331,O
3480,is,O,331,O
3481,not,O,331,O
3482,coming,O,331,O
3483,to,O,331,O
3484,ps4,O,331,O
3485,",",O,331,O
3486,contrary,O,331,O
3487,to,O,331,O
3488,rumors,O,331,O
3489,cod,O,332,O
3490,:,O,332,O
3491,modern,O,332,O
3492,warfare,O,332,O
3493,2,O,332,O
3494,could,O,332,O
3495,bring,O,332,O
3496,soccer,B-dora-the-explorer,332,B-game
3497,pros,O,332,O
3498,to,O,332,O
3499,call,B-call-of-duty,332,B-game
3500,of,I-call-of-duty,332,I-game
3501,duty,I-call-of-duty,332,I-game
3502,",",O,332,O
3503,leak,O,332,O
3504,suggests,O,332,O
3505,sonic,B-sonic-the-hedgehog,333,B-game
3506,frontiers,I-sonic-the-hedgehog,333,I-game
3507,x,O,333,O
3508,monster,B-monster-hunter,333,B-game
3509,hunter,I-monster-hunter,333,I-game
3510,free,O,333,O
3511,dlc,O,333,O
3512,lets,O,333,O
3513,sonic,O,333,O
3514,cook,O,333,O
3515,meat,O,333,O
3516,while,O,333,O
3517,wearing,O,333,O
3518,rathalos,O,333,O
3519,armor,O,333,O
3520,ea,B-nfl,334,B-game
3521,sports,I-nfl,334,I-game
3522,pga,O,334,O
3523,tour,O,334,O
3524,gets,O,334,O
3525,first,O,334,O
3526,trailer,O,334,O
3527,showing,O,334,O
3528,augusta,O,334,O
3529,national,O,334,O
3530,and,O,334,O
3531,the,O,334,O
3532,masters,O,334,O
3533,ea,B-nfl,335,B-game
3534,sports,I-nfl,335,I-game
3535,pga,O,335,O
3536,tour,O,335,O
3537,confirmed,O,335,O
3538,courses,O,335,O
3539,(,O,335,O
3540,as,O,335,O
3541,of,O,335,O
3542,october,O,335,O
3543,2022,O,335,O
3544,),O,335,O
3545,respawn,O,336,O
3546,unveils,O,336,O
3547,apex,B-titanfall,336,B-game
3548,legends,I-titanfall,336,I-game
3549,mobile,I-titanfall,336,I-game
3550,season,O,336,O
3551,3,O,336,O
3552,via,O,336,O
3553,new,O,336,O
3554,launch,O,336,O
3555,trailer,O,336,O
3556,gotham,B-batman,337,B-game
3557,knights,I-batman,337,I-game
3558,launch,O,337,O
3559,trailer,O,337,O
3560,shows,O,337,O
3561,the,O,337,O
3562,bat-family,O,337,O
3563,fighting,O,337,O
3564,villains,O,337,O
3565,in,O,337,O
3566,a,O,337,O
3567,post-batman,O,337,O
3568,gotham,O,337,O
3569,city,O,337,O
3570,ps5,O,338,O
3571,'s,O,338,O
3572,horizon,B-horizon,338,B-game
3573,forbidden,I-horizon,338,I-game
3574,west,I-horizon,338,I-game
3575,gets,O,338,O
3576,a,O,338,O
3577,big,O,338,O
3578,prime,O,338,O
3579,day,O,338,O
3580,discount,O,338,O
3581,save,O,339,O
3582,big,O,339,O
3583,on,O,339,O
3584,gran,B-gran-turismo,339,B-game
3585,turismo,I-gran-turismo,339,I-game
3586,7,I-gran-turismo,339,I-game
3587,in,O,339,O
3588,this,O,339,O
3589,prime,O,339,O
3590,day,O,339,O
3591,deal,O,339,O
3592,diablo,B-diablo,340,B-game
3593,immortal,I-diablo,340,I-game
3594,update,O,340,O
3595,will,O,340,O
3596,finally,O,340,O
3597,let,O,340,O
3598,players,O,340,O
3599,craft,O,340,O
3600,5-star,O,340,O
3601,legendary,O,340,O
3602,gems,O,340,O
3603,fifa,O,341,O
3604,23,O,341,O
3605,",",O,341,O
3606,ea,O,341,O
3607,'s,O,341,O
3608,last,O,341,O
3609,fifa,O,341,O
3610,game,O,341,O
3611,before,O,341,O
3612,transitioning,O,341,O
3613,to,O,341,O
3614,ea,B-nfl,341,B-game
3615,sports,I-nfl,341,I-game
3616,fc,O,341,O
3617,",",O,341,O
3618,breaks,O,341,O
3619,records,O,341,O
3620,john,O,342,O
3621,carpenter,O,342,O
3622,still,O,342,O
3623,wants,O,342,O
3624,to,O,342,O
3625,direct,O,342,O
3626,a,O,342,O
3627,dead,B-dead-space,342,B-game
3628,space,I-dead-space,342,I-game
3629,movie,O,342,O
3630,",",O,342,O
3631,ca,O,342,O
3632,n't,O,342,O
3633,stop,O,342,O
3634,playing,O,342,O
3635,fallout,B-fallout,342,B-game
3636,76,I-fallout,342,I-game
3637,meet,O,343,O
3638,the,O,343,O
3639,modders,O,343,O
3640,building,O,343,O
3641,the,O,343,O
3642,super,B-mario,343,B-game
3643,mario,I-mario,343,I-game
3644,64,I-mario,343,I-game
3645,you,O,343,O
3646,saw,B-saw,343,B-game
3647,in,O,343,O
3648,the,O,343,O
3649,ads,O,343,O
3650,multiversus,O,344,O
3651,monster,O,344,O
3652,mash,O,344,O
3653,event,O,344,O
3654,kicks,O,344,O
3655,off,O,344,O
3656,with,O,344,O
3657,stripe,O,344,O
3658,from,O,344,O
3659,gremlins,B-gremlins,344,B-game
3660,apex,B-titanfall,345,B-game
3661,legends,I-titanfall,345,I-game
3662,mobile,I-titanfall,345,I-game
3663,season,O,345,O
3664,3,O,345,O
3665,:,O,345,O
3666,champions,O,345,O
3667,official,O,345,O
3668,patch,O,345,O
3669,notes,O,345,O
3670,marvel,O,346,O
3671,'s,O,346,O
3672,midnight,O,346,O
3673,suns,O,346,O
3674,preorders,O,346,O
3675,:,O,346,O
3676,4,O,346,O
3677,editions,O,346,O
3678,and,O,346,O
3679,bonuses,O,346,O
3680,up,B-disney,346,B-game
3681,for,O,346,O
3682,grabs,O,346,O
3683,how,O,347,O
3684,to,O,347,O
3685,unlock,O,347,O
3686,fade,O,347,O
3687,for,O,347,O
3688,free,O,347,O
3689,in,O,347,O
3690,apex,B-titanfall,347,B-game
3691,legends,I-titanfall,347,I-game
3692,mobile,I-titanfall,347,I-game
3693,here,O,348,O
3694,'s,O,348,O
3695,your,O,348,O
3696,chance,O,348,O
3697,to,O,348,O
3698,sleep,O,348,O
3699,in,O,348,O
3700,the,O,348,O
3701,ghostbusters,B-ghostbusters,348,B-game
3702,headquarters,O,348,O
3703,this,O,348,O
3704,halloween,O,348,O
3705,gotham,B-batman,349,B-game
3706,knights,I-batman,349,I-game
3707,minimum,O,349,O
3708,pc,O,349,O
3709,requirements,O,349,O
3710,revealed,O,349,O
3711,gotham,B-batman,350,B-game
3712,knights,I-batman,350,I-game
3713,minimum,O,350,O
3714,pc,O,350,O
3715,system,O,350,O
3716,requirements,O,350,O
3717,madden,B-nfl,351,B-game
3718,nfl,I-nfl,351,I-game
3719,23,I-nfl,351,I-game
3720,patch,O,351,O
3721,notes,O,351,O
3722,-,O,351,O
3723,title,O,351,O
3724,update,O,351,O
3725,3,O,351,O
3726,madden,B-nfl,352,B-game
3727,nfl,I-nfl,352,I-game
3728,23,I-nfl,352,I-game
3729,season,O,352,O
3730,2,O,352,O
3731,:,O,352,O
3732,prime,O,352,O
3733,time,O,352,O
3734,god,B-god-of-war,353,B-game
3735,of,I-god-of-war,353,I-game
3736,war,I-god-of-war,353,I-game
3737,ragnarok,O,353,O
3738,ps5,O,353,O
3739,bundle,O,353,O
3740,announced,O,353,O
3741,spider-man,B-spider-man,354,B-game
3742,:,O,354,O
3743,miles,O,354,O
3744,morales,O,354,O
3745,hits,O,354,O
3746,pc,O,354,O
3747,on,O,354,O
3748,november,O,354,O
3749,18,O,354,O
3750,",",O,354,O
3751,system,O,354,O
3752,requirements,O,354,O
3753,and,O,354,O
3754,graphics,O,354,O
3755,options,O,354,O
3756,detailed,O,354,O
3757,get,O,355,O
3758,double,O,355,O
3759,xp,O,355,O
3760,for,O,355,O
3761,call,B-call-of-duty,355,B-game
3762,of,I-call-of-duty,355,I-game
3763,duty,I-call-of-duty,355,I-game
3764,:,I-call-of-duty,355,I-game
3765,modern,I-call-of-duty,355,I-game
3766,warfare,I-call-of-duty,355,I-game
3767,2,I-call-of-duty,355,I-game
3768,by,O,355,O
3769,eating,O,355,O
3770,pizza,O,355,O
3771,and,O,355,O
3772,drinking,O,355,O
3773,soda,O,355,O
3774,",",O,355,O
3775,here,O,355,O
3776,'s,O,355,O
3777,how,O,355,O
3778,call,B-call-of-duty,356,B-game
3779,of,I-call-of-duty,356,I-game
3780,duty,I-call-of-duty,356,I-game
3781,:,I-call-of-duty,356,I-game
3782,modern,I-call-of-duty,356,I-game
3783,warfare,I-call-of-duty,356,I-game
3784,2,I-call-of-duty,356,I-game
3785,offers,O,356,O
3786,rewards,O,356,O
3787,for,O,356,O
3788,completing,O,356,O
3789,the,O,356,O
3790,campaign,O,356,O
3791,",",O,356,O
3792,including,O,356,O
3793,a,O,356,O
3794,powerful,O,356,O
3795,gun,O,356,O
3796,new,O,357,O
3797,sonic,B-sonic-the-hedgehog,357,B-game
3798,frontiers,I-sonic-the-hedgehog,357,I-game
3799,gameplay,O,357,O
3800,trailer,O,357,O
3801,has,O,357,O
3802,skill,O,357,O
3803,trees,O,357,O
3804,",",O,357,O
3805,pinball,B-mario,357,B-game
3806,action,O,357,O
3807,",",O,357,O
3808,and,O,357,O
3809,sonic,O,357,O
3810,booms,O,357,O
3811,how,O,358,O
3812,to,O,358,O
3813,unlock,O,358,O
3814,the,O,358,O
3815,golden,O,358,O
3816,ticket,O,358,O
3817,in,O,358,O
3818,apex,B-titanfall,358,B-game
3819,legends,I-titanfall,358,I-game
3820,call,B-call-of-duty,359,B-game
3821,of,I-call-of-duty,359,I-game
3822,duty,I-call-of-duty,359,I-game
3823,:,I-call-of-duty,359,I-game
3824,modern,I-call-of-duty,359,I-game
3825,warfare,I-call-of-duty,359,I-game
3826,2,I-call-of-duty,359,I-game
3827,does,O,359,O
3828,n't,O,359,O
3829,require,O,359,O
3830,phone,O,359,O
3831,number,O,359,O
3832,on,O,359,O
3833,consoles,O,359,O
3834,apex,B-titanfall,360,B-game
3835,legends,I-titanfall,360,I-game
3836,mobile,I-titanfall,360,I-game
3837,-,O,360,O
3838,stage,O,360,O
3839,break,O,360,O
3840,event,O,360,O
3841,guide,O,360,O
3842,dead,B-dead-space,361,B-game
3843,space,I-dead-space,361,I-game
3844,remake,O,361,O
3845,is,O,361,O
3846,an,O,361,O
3847,improvement,O,361,O
3848,to,O,361,O
3849,my,O,361,O
3850,favorite,O,361,O
3851,survival-horror,O,361,O
3852,game,O,361,O
3853,nhl,B-nhl,362,B-game
3854,23,I-nhl,362,I-game
3855,x-factor,O,362,O
3856,abilities,O,362,O
3857,and,O,362,O
3858,superstars,O,362,O
3859,list,O,362,O
3860,nhl,B-nhl,363,B-game
3861,23,I-nhl,363,I-game
3862,x-factor,O,363,O
3863,list,O,363,O
3864,new,O,364,O
3865,apex,B-titanfall,364,B-game
3866,legends,I-titanfall,364,I-game
3867,mobile,I-titanfall,364,I-game
3868,trailer,O,364,O
3869,reveals,O,364,O
3870,the,O,364,O
3871,story,O,364,O
3872,behind,O,364,O
3873,fade,O,364,O
3874,'s,O,364,O
3875,signature,O,364,O
3876,weapon,O,364,O
3877,gotham,B-batman,365,B-game
3878,knights,I-batman,365,I-game
3879,is,O,365,O
3880,getting,O,365,O
3881,a,O,365,O
3882,free,O,365,O
3883,four-player,O,365,O
3884,co-op,O,365,O
3885,mode,O,365,O
3886,a,O,365,O
3887,month,O,365,O
3888,after,O,365,O
3889,launch,O,365,O
3890,why,O,366,O
3891,nioh,B-nioh,366,B-game
3892,2,I-nioh,366,I-game
3893,still,O,366,O
3894,stands,O,366,O
3895,out,O,366,O
3896,in,O,366,O
3897,the,O,366,O
3898,soulslike,O,366,O
3899,space,O,366,O
3900,sky,O,367,O
3901,:,O,367,O
3902,children,O,367,O
3903,of,O,367,O
3904,the,O,367,O
3905,light,O,367,O
3906,is,O,367,O
3907,collaborating,O,367,O
3908,with,O,367,O
3909,frozen,B-disney,367,B-game
3910,2,O,367,O
3911,singer,O,367,O
3912,for,O,367,O
3913,its,O,367,O
3914,next,O,367,O
3915,season,O,367,O
3916,ea,B-nfl,368,B-game
3917,sports,I-nfl,368,I-game
3918,pga,O,368,O
3919,tour,O,368,O
3920,--,O,368,O
3921,everything,O,368,O
3922,we,O,368,O
3923,know,O,368,O
3924,about,O,368,O
3925,ea,O,368,O
3926,'s,O,368,O
3927,first,O,368,O
3928,golf,B-mario,368,B-game
3929,game,O,368,O
3930,since,O,368,O
3931,2015,O,368,O
3932,apex,B-titanfall,369,B-game
3933,legends,I-titanfall,369,I-game
3934,mobile,I-titanfall,369,I-game
3935,is,O,369,O
3936,giving,O,369,O
3937,out,O,369,O
3938,free,O,369,O
3939,epic-tier,O,369,O
3940,loot,O,369,O
3941,warhammer,O,370,O
3942,40k,O,370,O
3943,darktide,O,370,O
3944,closed,O,370,O
3945,beta,O,370,O
3946,is,O,370,O
3947,this,O,370,O
3948,weekend,O,370,O
3949,and,O,370,O
3950,you,O,370,O
3951,can,O,370,O
3952,still,O,370,O
3953,sign,O,370,O
3954,up,B-disney,370,B-game
3955,gotham,B-batman,371,B-game
3956,knights,I-batman,371,I-game
3957,will,O,371,O
3958,not,O,371,O
3959,offer,O,371,O
3960,performance,O,371,O
3961,mode,O,371,O
3962,on,O,371,O
3963,console,O,371,O
3964,",",O,371,O
3965,runs,O,371,O
3966,only,O,371,O
3967,at,O,371,O
3968,30,O,371,O
3969,fps,O,371,O
3970,catalyst,O,372,O
3971,is,O,372,O
3972,apex,B-titanfall,372,B-game
3973,legends,I-titanfall,372,I-game
3974,',O,372,O
3975,first,O,372,O
3976,transgender,O,372,O
3977,character,O,372,O
3978,apex,B-titanfall,373,B-game
3979,legends,I-titanfall,373,I-game
